# Phi_st Means
	67	79	40	47	2	12	13	18	30	20	28	19	4	21	17	51	7	56	57	27	49	77	39	1	6	72	23	36	62	45	16	46	61	68	29	14	42	3	31	15	9	11	64	69	35	8	5	74	41	MWI067	MWI075	MWI007	MWI016	MWI025	MWI033	MWI041	MWI049	MWI058	MWI068	MWI076	26	MWI008	MWI017	MWI026	MWI034	MWI042	MWI050	MWI059	MWI069	MWI077	MWI009	MWI018	MWI027	MWI035	MWI043	MWI051	MWI060	MWI070	MWI078	MWI010	MWI019	MWI028	MWI036	MWI044	MWI052	MWI061	MWI071	MWI079	MWI001	MWI011	MWI020	MWI029	MWI045	MWI053	MWI062	MWI072	MWI080	MWI003	MWI014	MWI022	MWI030	MWI038	MWI046	MWI054	MWI063	MWI073	UTSC	MWI004	MWI015	MWI023	MWI031	MWI039	MWI047	MWI055	MWI066	MWI074	MWI005	MWI024	MWI032	MWI040	MWI048	MWI056
13								0.0541545	0.0701447	0.0662419	0.070442	0.0762262	0.0446752	0.0841475	0.0774235	0.0750578	0.0609465	0.0722365	0.0451366	0.0926572	0.0712409	0.0854953	0.0410708	0.0813589	0.0552305	0.0608413	0.0656364	0.0620609	0.0702697	0.0465882	0.0591958	0.0686839	0.0815657	0.0743292	0.0698977	0.0549641	0.100677	0.0851429	0.0481146	0.0633124	0.0652211	0.0767382	0.0656286	0.0935016	0.0656536	0.0619364	0.0528699	0.0794457	0.0553048	0.0783901	0.0588393	0.0743198	0.0703833	0.0750138	0.0864288	0.0407892	0.033432	0.0496881	0.0591953	0.0558689	0.0660512	0.0421832	0.0539281	0.0370074	0.0677174	0.045891	0.0637768	0.0711162	0.0769524	0.0855156	0.0369144	0.0695473	-0.00310595	0.0412703	0.0998083	0.0584672	0.0436214	0.0397997	0.0526437	0.0994053	0.0746597	0.0830483	0.0548649	0.0724864	0.0790204	0.0167677	0.0739398	0.0636798	0.0692351	0.0959296	0.0527524	0.0570859	0.000291064	-0.0208329	0.055527	0.097451	0.114437	0.039862	0.0462457	0.0751852	0.0707006	0.0888556	0.046404	0.0307341	0.0612434	0.0610178	0.0636339	0.0392615	0.0447737	0.0804333	0.0723194	0.0668424	0.0907478	0.0701557	0.0407813	0.0712694	0.0653271	0.0569737	0.0674973	0.0352879	0.0335657	0.0394135
18									0.0472501	0.027333	0.0455863	0.0418835	0.0302751	0.0469213	0.0539825	0.0435384	0.0346721	0.0528603	0.0314917	0.0607938	0.0475437	0.0580123	0.0255104	0.0540145	0.0246127	0.0371382	0.0325883	0.0395455	0.0460336	0.00906648	0.00332869	0.0509536	0.0585824	0.0464959	0.0579777	0.0278623	0.0689449	0.0560991	0.0184749	0.0413632	0.0352518	0.0421914	0.0392599	0.0603744	0.0378197	0.0491143	0.0303373	0.0528987	0.0310576	0.0392291	0.0257517	0.0422097	0.0598347	0.0529445	0.0279217	0.0246319	-0.000699488	0.0383705	0.0325894	0.0502886	0.035752	0.0196681	0.0335953	0.0112356	0.0169938	0.0228336	0.041141	0.0229597	0.0214424	0.0379947	0.00346731	0.0134012	-0.0244665	0.0229919	0.048266	0.026731	0.0217796	0.0277156	0.0136072	0.0619035	0.0438054	0.0523003	0.0241019	0.0390694	0.0285324	-0.0199543	0.0224927	0.0252517	0.0329654	0.0317291	0.00631651	0.00333347	-0.0272702	-0.0139346	0.0289438	0.0395525	0.0489586	0.0345125	0.00326199	0.0246608	0.0284789	0.0586538	0.0253642	-0.0183829	0.0308186	0.0374027	0.0205982	-0.00460992	0.0254192	0.0374264	0.0347693	0.0248617	0.0438469	0.0141036	-0.000564456	0.039302	0.0222118	0.0306521	0.032184	0.00608492	0.0238088	0.00979783
30										0.0522022	0.0713614	0.0729546	0.0481844	0.0773469	0.0725635	0.0594709	0.0489187	0.0808494	0.047578	0.0864726	0.0616029	0.0746218	0.0419816	0.0694728	0.042693	0.0516666	0.0761309	0.0683745	0.0591261	0.0373641	0.0514259	0.0642319	0.0802539	0.0701251	0.0847973	0.0393217	0.109953	0.0845104	0.0343531	0.0569877	0.0612613	0.0613347	0.0573955	0.0696708	0.0520115	0.0689566	0.0407007	0.06874	0.0478569	0.0926729	0.0569281	0.0638855	0.0882821	0.0794848	0.0577792	0.0434142	0.0596232	0.065253	0.0799408	0.0720836	0.0673475	0.0485315	0.0573917	0.0333673	0.0794706	0.052991	0.0614857	0.064475	0.053785	0.0654465	0.0421163	0.0532313	0.0186294	0.0636426	0.0852234	0.0652419	0.0656893	0.0585959	0.0583744	0.100181	0.0689264	0.100873	0.0562062	0.0596311	0.062683	0.0153974	0.05984	0.0710932	0.0791941	0.0767849	0.0545132	0.0523728	0.0286272	0.0591393	0.0371281	0.0802679	0.0918515	0.0547177	0.0617942	0.0757416	0.0539382	0.0710452	0.0677321	0.0554427	0.0523828	0.0504706	0.0702559	0.0479432	0.0714668	0.0697136	0.0605091	0.0659414	0.0885214	0.0748751	0.0558898	0.0896331	0.0474721	0.0465824	0.0821239	0.0435475	0.0603665	0.0495983
20											-0.0145018	0.053799	0.0174276	0.0655606	0.0459375	0.0697123	0.0302694	0.0406998	0.0263158	0.0542745	0.0439286	0.0548816	0.00631829	0.0534541	0.0175514	0.0155043	0.167139	0.045564	0.0266412	0.171091	0.171329	0.0402815	0.0787634	0.0660613	0.0325605	0.00755723	0.0717739	0.0666834	0.00640042	0.0101825	-0.0262212	0.0495984	0.0376581	0.0274297	0.0322504	0.0178639	0.0195549	0.0450477	0.0179581	0.202857	0.182584	0.19407	0.217848	0.220896	0.206128	0.188011	0.147436	0.213918	0.197708	0.206434	0.16763	0.174648	0.180516	0.172805	0.203947	0.16129	0.214286	0.205438	0.172973	0.211765	0.176471	0.141058	0.117021	0.165584	0.187919	0.190769	0.2	0.169972	0.189119	0.216578	0.163324	0.220859	0.18306	0.197772	0.199396	0.0997567	0.21875	0.169863	0.207006	0.171091	0.176667	0.183333	0.110482	0.144981	0.160221	0.207692	0.236486	0.191667	0.186813	0.199396	0.174556	0.196133	0.155844	0.158088	0.185792	0.208791	0.191045	0.141343	0.206587	0.205882	0.198758	0.194986	0.186047	0.221498	0.115108	0.181529	0.192529	0.178571	0.186047	0.179487	0.178771	0.203947
28												0.0652603	0.0445421	0.0854952	0.0687882	0.0849755	0.0579053	0.0667722	0.0388919	0.0814784	0.0732593	0.0804977	0.0379891	0.0697064	0.0379929	0.0514004	0.0277404	0.0614732	0.0597992	-0.00949188	-0.0224011	0.0580667	0.0806816	0.0772986	0.0685503	0.0495485	0.0974809	0.0940733	0.0400132	0.0529677	0.0468104	0.0731611	0.0522044	0.0580176	0.0600976	0.0741464	0.0442518	0.0730998	0.0618022	0.0631327	0.00566462	0.00197916	0.0610408	0.0777439	0.0535999	0.0371661	-0.0055649	0.014861	0.0494068	0.0564113	0.0157444	0.0373099	0.0104747	-0.00418044	0.0260558	-0.0118892	0.00113332	0.0699752	0.0170502	0.0255425	-0.00650152	0.0273265	-0.0755918	-0.00369063	0.026405	0.028645	0.0413443	0.00884211	0.00760453	0.0701041	0.0375686	0.0365119	0.00475478	0.0298862	0.0182566	-0.05376	0.0195462	0.0402738	0.0455962	0.0334792	0.0197539	0.0176388	-0.0794614	-0.0915486	-0.00890987	0.0349174	0.0868033	0.0346795	0.0159374	0.0268604	0.0320815	0.0772833	-0.00115989	-0.0570754	0.009877	0.0384859	0.0138516	-0.0450976	0.0429245	0.0179742	0.0455945	0.0516682	0.0464848	0.00125668	-0.0703202	0.0465008	0.0259178	0.0110523	0.0300779	-0.0207702	0.0263797	-0.0273532
19													0.0522403	0.079454	0.0761536	0.0762699	0.0672941	0.0717027	0.0483036	0.0903763	0.0665989	0.0714663	0.0413761	0.0730292	0.0453909	0.060628	0.0807604	0.0555131	0.0638576	0.0535621	0.0786906	0.0589759	0.0778166	0.0750065	0.0755011	0.0420691	0.0922424	0.0875812	0.04562	0.0573994	0.0705333	0.0676981	0.0588515	0.0763213	0.0483424	0.0709963	0.0441838	0.0743136	0.072888	0.0990155	0.0783254	0.0672241	0.109322	0.0793029	0.0862414	0.0677777	0.0599822	0.0644721	0.083428	0.0919659	0.0693804	0.0666246	0.0633181	0.0664423	0.0820117	0.0675695	0.0776747	0.0925657	0.0824927	0.0924948	0.0854547	0.0604398	0.02045	0.069316	0.0980775	0.0661501	0.0804038	0.0674869	0.0640407	0.107907	0.0841534	0.0994337	0.064852	0.0637008	0.0721512	0.0369019	0.062641	0.0748776	0.0689059	0.0594912	0.0619657	0.0587764	0.0243953	0.0540147	0.05293	0.0762962	0.0975011	0.0736855	0.0656171	0.0912574	0.0710236	0.0831528	0.0557797	0.0488802	0.0522634	0.0911427	0.0743927	0.0574729	0.079571	0.0692456	0.0745731	0.0614615	0.0759601	0.0785227	0.0602973	0.0964326	0.0598772	0.0609278	0.0859253	0.0488369	0.0533483	0.0625117
4														0.0559201	0.0545897	0.0565455	0.0356903	0.0478478	0.0292923	0.0579425	0.0446752	0.0498601	0.0251034	0.0568631	0.0253309	0.0397349	0.0466238	0.0447499	0.0436159	-0.00382652	0.0191745	0.0431254	0.0554762	0.0484579	0.050252	0.0290957	0.0733777	0.0496922	0.0260698	0.0379045	0.0448594	0.0406556	0.0305432	0.0479399	0.0380664	0.0512385	0.0361147	0.0546026	0.0381014	0.0500895	0.0296802	0.0333967	0.0631376	0.0422384	0.0472402	0.0197098	0.0196388	0.0301618	0.0380658	0.0496355	0.0197259	0.0309083	0.0293208	0.0104796	0.0363192	0.000996544	0.0220481	0.0480385	0.0238961	0.0311954	-0.000354676	0.0272282	-0.0138911	0.0397558	0.0487052	0.0171155	0.0298178	0.0254744	0.0192406	0.0528114	0.0421894	0.0490498	0.0118203	0.0112312	0.0144002	-0.0166716	0.0233772	0.0263448	0.0354309	0.0338139	0.00589677	0.00459892	-0.0230655	-0.00728306	0.0119157	0.0485655	0.0678338	0.0298881	0.00683127	0.0428996	0.0401339	0.0586741	0.0459749	0.00256177	0.0196354	0.0465116	0.0350076	-0.00789418	0.0350937	0.0317698	0.0332488	0.0373998	0.0537209	0.0412239	0.00357584	0.0323634	0.0326681	0.034162	0.051545	0.00933445	0.0347613	-0.00245181
21															0.0765847	0.0903371	0.0613504	0.0773014	0.0523546	0.108515	0.0677052	0.0802534	0.0493739	0.0795513	0.0484008	0.0600835	0.0809476	0.069076	0.0690519	0.074965	0.0658279	0.0688572	0.0901071	0.0726468	0.083027	0.0470281	0.102302	0.0916772	0.0442374	0.0617471	0.0766601	0.0639499	0.0739389	0.0882563	0.0640737	0.0728889	0.0583653	0.0949742	0.0705835	0.0930604	0.0758795	0.0940206	0.117652	0.104025	0.099082	0.0814937	0.0617582	0.101096	0.08233	0.0729906	0.0812217	0.0846974	0.106527	0.0778409	0.0676468	0.0595895	0.0712176	0.0798513	0.0819961	0.10433	0.0553986	0.0743112	0.033835	0.0514938	0.0836221	0.0838705	0.0885394	0.0679158	0.0761485	0.123134	0.100535	0.102448	0.0642777	0.0732798	0.0618062	0.0314473	0.0688117	0.0731896	0.0808522	0.0816973	0.0620788	0.0598042	0.0402109	0.0406709	0.0972592	0.102139	0.12392	0.0771063	0.0650814	0.0580513	0.0685396	0.0993388	0.0838459	0.0488881	0.0708599	0.0815299	0.0889283	0.0390469	0.0935972	0.085555	0.0633026	0.0898379	0.0935362	0.0930023	0.0424839	0.0906673	0.0796492	0.081151	0.0832681	0.0722374	0.0674148	0.0555857
17																0.085833	0.0600348	0.0725565	0.046808	0.0847383	0.0737932	0.072577	0.0437204	0.0825489	0.0463652	0.0502565	0.0703335	0.0722414	0.0568832	0.0484951	0.0513763	0.0656911	0.0748392	0.0752695	0.0888768	0.0433559	0.0950793	0.0911515	0.0466638	0.0548308	0.0693749	0.0714276	0.0626158	0.0877869	0.0591327	0.0841018	0.0475783	0.0777686	0.068248	0.0773266	0.071126	0.0653305	0.0877742	0.0692639	0.0883504	0.0698769	0.0646004	0.067632	0.0758477	0.0797345	0.0587942	0.0746376	0.0545972	0.0146753	0.0758462	0.0793713	0.0569101	0.0982384	0.0717141	0.0661292	0.0554683	0.0700873	0.0185571	0.0475892	0.111262	0.0657505	0.0740436	0.0441758	0.0564579	0.0774169	0.0755501	0.0841249	0.06188	0.0642858	0.0605128	0.011466	0.0659419	0.0799486	0.0702663	0.0798267	0.0677183	0.073737	0.0161019	0.00484978	0.0623449	0.0785562	0.0897278	0.0792402	0.0531134	0.0684482	0.0627866	0.090102	0.0681497	0.0358205	0.0591623	0.0737954	0.0684297	0.0504888	0.057977	0.0808299	0.0742505	0.072828	0.0913759	0.0859324	0.0402174	0.0794502	0.0494525	0.0897239	0.0763278	0.0342321	0.0562543	0.0572861
51																	0.0613959	0.0962895	0.0470439	0.0916683	0.0788698	0.0757961	0.0444004	0.0849832	0.0401121	0.0659358	0.0463743	0.0692606	0.0671663	0.0444469	0.0322954	0.0717509	0.0796838	0.082065	0.0765388	0.0446086	0.123113	0.0971328	0.0400077	0.0450606	0.0616902	0.0804495	0.0588463	0.0669816	0.0502825	0.0838232	0.0536121	0.0855842	0.0747595	0.110816	0.0486907	0.0371392	0.0847585	0.0715	0.0745876	0.0556068	0.0585878	0.0813522	0.0760229	0.0921798	0.0291599	0.0545097	0.0591195	0.0367533	0.0977419	0.00194585	0.0774803	0.0756596	0.0724913	0.0345971	-0.0216383	0.0474413	-0.0324922	0.0353603	0.0690048	0.0619704	0.0498955	0.0571849	0.0278938	0.11281	0.102196	0.0982951	0.0465205	0.0674369	0.0512684	-0.00363128	0.057491	0.0542663	0.0744319	0.0989993	0.0366648	0.0331466	-0.0326277	-0.0275098	0.0376295	0.0745034	0.112954	0.0510086	0.0518981	0.0412879	0.0452573	0.0878124	0.0304943	0.0183679	0.0784546	0.0802219	0.0584836	0.0141722	0.0481501	0.0699588	0.0855092	0.0631945	0.091533	0.0578629	0.00521637	0.107384	0.0088062	0.0481347	0.0425089	0.0280511	0.0581701	0.0307288
7																		0.0621844	0.0364967	0.0670427	0.0471849	0.0625095	0.0279926	0.05727	0.0291316	0.043652	0.0502554	0.0563883	0.0484504	0.0261638	0.018662	0.0488934	0.0598894	0.057297	0.0594276	0.0355052	0.0779084	0.0606134	0.0321528	0.0351251	0.0443887	0.0498766	0.0514391	0.059074	0.0444291	0.045386	0.0351723	0.0500666	0.0426938	0.0606638	0.0396189	0.0423586	0.0668631	0.0646756	0.044297	0.0376964	0.0356939	0.0513818	0.063548	0.0447652	0.0421862	0.0416632	0.0582639	0.0234876	0.0355699	0.0323911	0.0357341	0.0534786	0.0507927	0.0517254	0.0199738	0.0418291	-0.000388909	0.0215638	0.0468637	0.026567	0.041725	0.0302766	0.0422763	0.0814906	0.0634749	0.0602496	0.0276232	0.0576089	0.0291138	0.00784315	0.0394565	0.0522862	0.0541359	0.0425704	0.0384232	0.0379723	0.0045662	-0.0052008	0.0366683	0.0513433	0.0701497	0.0352479	0.0345317	0.0419363	0.0395975	0.0557881	0.0512027	0.0104349	0.035978	0.0490839	0.0523683	0.0155701	0.0419863	0.0507632	0.040305	0.0378602	0.0691135	0.0379014	0.00675582	0.0539604	0.0470808	0.0511517	0.0511719	0.0287062	0.0442665	0.00580233
56																			0.0491326	0.0932172	0.0692063	0.0823923	0.0386228	0.0765051	0.0432479	0.0630101	0.0623909	0.0694251	0.0666063	0.0467103	0.0713577	0.0573261	0.0763116	0.0729012	0.0893063	0.0423815	0.108019	0.0913571	0.048154	0.0562283	0.0776743	0.0670039	0.0618236	0.0935818	0.0592592	0.0709068	0.0498017	0.0942019	0.0616641	0.0973014	0.0596006	0.0839078	0.111712	0.0860554	0.0824998	0.0459906	0.0484176	0.062677	0.0762182	0.0775571	0.0477016	0.0657262	0.0723491	0.0422705	0.064005	0.0424925	0.0497231	0.0808574	0.077007	0.0856007	0.0545941	0.064555	0.000115099	0.0605034	0.0689892	0.0617919	0.0794438	0.0605294	0.0798335	0.0782917	0.096209	0.104428	0.0578262	0.0591398	0.0812572	0.0113848	0.063153	0.0838112	0.0504098	0.0795655	0.0446043	0.0557531	-0.000767929	0.0265111	0.0807567	0.083526	0.0876195	0.0771039	0.0622479	0.0916618	0.0642239	0.0915681	0.0625602	0.0361922	0.0704823	0.0962189	0.0545392	0.0596675	0.0726773	0.0609898	0.0660667	0.070619	0.0897056	0.085081	0.0426107	0.0753153	0.0512756	0.0622618	0.0774284	0.0539746	0.0645545	0.0400352
57																				0.0534869	0.0418633	0.0536713	0.0257678	0.051544	0.0213111	0.0419169	0.0524864	0.0386274	0.0454872	0.0303885	0.0253092	0.0357463	0.0463265	0.0466035	0.0572615	0.0256444	0.0558628	0.0569535	0.023241	0.0319264	0.0357564	0.0439496	0.033086	0.0462536	0.0331424	0.0454692	0.0250567	0.0561254	0.0295342	0.0359572	0.0249054	0.0247786	0.0619925	0.0442168	0.0394291	0.0189758	0.0245421	0.0362327	0.047207	0.0394981	0.0173815	0.0447127	0.0366275	0.0163511	0.0411641	0.0338093	0.0353984	0.0493084	0.0315235	0.0519051	0.0284275	0.0215877	-0.0109591	0.0267358	0.0547929	0.0416458	0.0143578	0.0127447	0.0225667	0.0587152	0.0514845	0.056677	0.0251517	0.0265832	0.0372146	0.00375923	0.0244103	0.0304235	0.0391162	0.0464649	0.0335818	0.0180637	0.0051819	-0.00731314	0.0336736	0.0521815	0.0570874	0.0170595	0.0173507	0.0432758	0.0357559	0.0548888	0.0111275	0.0370529	0.0106672	0.0391239	0.0302459	0.0217304	0.0472201	0.0364566	0.0431203	0.0398206	0.0459669	0.0482262	0.0297083	0.0575037	0.0250453	0.037142	0.0541132	0.0169729	0.0153536	0.0228398
27																					0.0832205	0.0932419	0.0472402	0.0896692	0.0468569	0.0706283	0.0910432	0.0818062	0.0708521	0.0365439	0.0642423	0.0736312	0.0945799	0.086042	0.088077	0.0562497	0.112923	0.0977784	0.0480836	0.0709748	0.0596185	0.086492	0.0576537	0.0687512	0.0695737	0.0791764	0.0526951	0.108706	0.0776542	0.0756723	0.067098	0.0880812	0.0986419	0.0899936	0.0815262	0.0480664	0.0872899	0.079942	0.0734287	0.106685	0.0673842	0.0653068	0.08795	0.0434548	0.0870598	0.0392248	0.061662	0.0930148	0.0854469	0.0891704	0.0635727	0.0698351	0.00976433	0.0805467	0.0923369	0.0417339	0.0891685	0.0630825	0.0358827	0.0923493	0.0804377	0.089228	0.0795689	0.0863999	0.0849124	0.0265251	0.0506082	0.0866532	0.0842581	0.0858967	0.0385329	0.0436282	0.034606	0.0318255	0.0747983	0.10751	0.112537	0.0748967	0.0455891	0.0962017	0.0562136	0.0853825	0.0696557	0.0710926	0.0769878	0.0872297	0.0646093	0.0476142	0.0641487	0.0627034	0.0829317	0.0625932	0.0874336	0.0652317	0.0297112	0.0955833	0.0570684	0.0573713	0.0928582	0.0404827	0.0905558	0.0467844
49																						0.0705179	0.0391548	0.0673043	0.036685	0.0553016	0.0710425	0.0638219	0.0617487	0.0633943	0.0595604	0.0558739	0.0799931	0.0660986	0.0717667	0.0450071	0.0826804	0.0754418	0.0432951	0.0489394	0.0646162	0.0624971	0.0646826	0.064389	0.057623	0.0675042	0.0470317	0.0683743	0.0502223	0.0699591	0.0664837	0.0469353	0.086621	0.0752171	0.0679462	0.0603133	0.054072	0.0654827	0.0724533	0.0833037	0.0566425	0.065497	0.06674	0.0477144	0.0535172	0.0654255	0.0764464	0.0540828	0.0533178	0.0606618	0.0429102	0.0464025	0.0236571	0.0441827	0.0766265	0.0493204	0.0648325	0.0525405	0.0510568	0.09346	0.0521851	0.0795759	0.0437551	0.058342	0.0471829	0.0190243	0.0595351	0.0544729	0.058405	0.0656139	0.0568521	0.0568765	0.00708207	0.0363534	0.0520443	0.074325	0.0961284	0.0710243	0.0427753	0.0579732	0.0571721	0.0668621	0.0580739	0.0327799	0.0557273	0.0714513	0.0764484	0.043772	0.0577479	0.0595114	0.061272	0.0537433	0.0719258	0.0639048	0.0456093	0.0787822	0.0606256	0.0520217	0.0753004	0.0504816	0.0484593	0.0547069
77																							0.0481054	0.0882962	0.0526388	0.0664882	0.0673545	0.0672656	0.0734328	0.034615	0.0630729	0.0623389	0.0848519	0.078086	0.0812307	0.0501145	0.0876163	0.0786183	0.0519088	0.0522351	0.0761457	0.0846406	0.0636985	0.0778205	0.0640801	0.0789995	0.0536327	0.0743494	0.0597565	0.091576	0.0688579	0.0648133	0.103957	0.0834735	0.0894798	0.0839582	0.0730988	0.0849317	0.0979387	0.0787215	0.0549315	0.0798579	0.0924359	0.0530351	0.0807461	0.0753426	0.089562	0.0727052	0.0784703	0.0587978	0.0591058	0.0705334	0.0292708	0.0807792	0.0820721	0.0691282	0.0814177	0.0713972	0.0580877	0.0912386	0.0957325	0.0824783	0.0569553	0.0621753	0.0649487	0.0537064	0.0630013	0.0595638	0.0890256	0.0612396	0.069974	0.0561389	0.0261821	0.0608742	0.0584592	0.0781089	0.101328	0.0587187	0.0724685	0.0691657	0.0894096	0.0789369	0.0727244	0.0524068	0.065952	0.074206	0.0813936	0.0582895	0.081827	0.0702713	0.0892123	0.0844829	0.0874639	0.104986	0.0534184	0.086243	0.0743786	0.070267	0.0835926	0.0550939	0.0640874	0.0526849
39																								0.0466833	0.0245013	0.0328639	0.0317934	0.03578	0.0360237	0.0181342	0.0147833	0.0378596	0.0471917	0.0400078	0.0510216	0.0149404	0.061254	0.0469528	0.0172679	0.0240872	0.0286352	0.0377709	0.0283472	0.035643	0.0297003	0.0490558	0.0223647	0.0398135	0.0262691	0.0293855	0.0160583	0.0284348	0.0603403	0.0356969	0.0319272	0.0273389	0.0256122	0.0365365	0.0378414	0.0433204	0.0287537	0.028472	0.0393729	0.00545744	0.0254898	0.0217116	0.0473076	0.0394313	0.0291994	0.0324424	0.0173692	0.0352197	-0.0180095	0.0305145	0.0377489	0.0198648	0.0256488	0.00789368	0.0182345	0.055619	0.0378708	0.0500506	0.00815105	0.0233583	0.018056	-0.00663336	0.0309869	0.0412148	0.0296816	0.0180509	0.0227774	0.0186	-0.0040547	-0.0121341	0.0245588	0.04141	0.0604474	0.00899028	0.0208384	0.0304057	0.0392895	0.0389812	0.0380405	0.0121387	0.0148664	0.0325972	0.0252315	0.00475998	0.0309924	0.0257562	0.0273	0.0233156	0.0461489	0.0329787	0.002158	0.0519681	0.034937	0.0213584	0.0420885	0.0186539	0.0155187	0.008484
1																									0.0434931	0.056582	0.067709	0.0615548	0.0648028	0.0600464	0.0604513	0.0644729	0.0785222	0.0728316	0.0857883	0.0492485	0.0969411	0.0861708	0.0462332	0.05946	0.0752141	0.0696465	0.0648801	0.064996	0.0574906	0.074301	0.0495015	0.0792982	0.0615099	0.0963262	0.0645832	0.066112	0.0962842	0.0887313	0.0731834	0.0585973	0.0576668	0.0614677	0.062116	0.076565	0.0695855	0.0817685	0.0660221	0.0529162	0.0548419	0.0665333	0.0753604	0.0820683	0.0640745	0.0822485	0.0566885	0.0609614	0.0351973	0.0743152	0.0941355	0.062028	0.0564117	0.0508875	0.0460094	0.10598	0.085654	0.0947752	0.0593904	0.0590403	0.0620319	0.0336064	0.0699409	0.0664585	0.0660835	0.0695167	0.070735	0.0621892	0.0248893	0.0381643	0.0508783	0.0826462	0.0991148	0.0598807	0.0647571	0.0658402	0.0835675	0.0781509	0.0695823	0.0662986	0.0829621	0.0734491	0.0823282	0.0613728	0.078405	0.0527757	0.0701513	0.0791092	0.0715564	0.0855178	0.0425587	0.0878229	0.0830447	0.0547984	0.0779989	0.0380299	0.0503655	0.0456724
