# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI019	0	1.00000	0.00000	0.00000	0.85792	0.05113	0.01672	0.28415	0.20453	0.03343	0.71585	0.20453	0.03343	0.14208	0.05113	0.01672	0.85792	0.05113	0.01672	0.28415	0.20453	0.03343	0.00000	0.00000	0.00000
MWI028	0	1.00000	0.00000	0.00000	0.87705	0.04661	0.01596	0.24590	0.18645	0.03192	0.75410	0.18645	0.03192	0.12295	0.04661	0.01596	0.87705	0.04661	0.01596	0.24590	0.18645	0.03192	0.00000	0.00000	0.00000
MWI036	0	1.00000	0.00000	0.00000	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.69945	0.21137	0.03399	0.15027	0.05284	0.01699	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.00000	0.00000	0.00000
MWI044	0	1.00000	0.00000	0.00000	0.87705	0.04661	0.01596	0.24590	0.18645	0.03192	0.75410	0.18645	0.03192	0.12295	0.04661	0.01596	0.87705	0.04661	0.01596	0.24590	0.18645	0.03192	0.00000	0.00000	0.00000
MWI052	0	1.00000	0.00000	0.00000	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.74863	0.18922	0.03216	0.12568	0.04730	0.01608	0.87432	0.04730	0.01608	0.25137	0.18922	0.03216	0.00000	0.00000	0.00000
MWI061	0	1.00000	0.00000	0.00000	0.77869	0.06202	0.01841	0.44262	0.24806	0.03682	0.55738	0.24806	0.03682	0.22131	0.06202	0.01841	0.77869	0.06202	0.01841	0.44262	0.24806	0.03682	0.00000	0.00000	0.00000
MWI071	0	1.00000	0.00000	0.00000	0.85519	0.05172	0.01681	0.28962	0.20687	0.03362	0.71038	0.20687	0.03362	0.14481	0.05172	0.01681	0.85519	0.05172	0.01681	0.28962	0.20687	0.03362	0.00000	0.00000	0.00000
MWI079	0	1.00000	0.00000	0.00000	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.73770	0.19456	0.03261	0.13115	0.04864	0.01630	0.86885	0.04864	0.01630	0.26230	0.19456	0.03261	0.00000	0.00000	0.00000
MWI001	0	1.00000	0.00000	0.00000	0.91530	0.03537	0.01390	0.16940	0.14148	0.02780	0.83060	0.14148	0.02780	0.08470	0.03537	0.01390	0.91530	0.03537	0.01390	0.16940	0.14148	0.02780	0.00000	0.00000	0.00000
MWI011	0	1.00000	0.00000	0.00000	0.89617	0.04136	0.01503	0.20765	0.16544	0.03007	0.79235	0.16544	0.03007	0.10383	0.04136	0.01503	0.89617	0.04136	0.01503	0.20765	0.16544	0.03007	0.00000	0.00000	0.00000
